sentence,onset,offset,duration
quand tu trouves un diamant qui n' est à personne il est à toi,2773.9500000000003,2776.8900000000003,2.9400000000000546
quand tu trouves une île qui n' est à personne elle est à toi,2777.71,2780.61,2.900000000000091
quand tu as une idée le premier tu la fais breveter elle est à toi,2781.49,2785.36,3.8700000000003456
et moi je possède les étoiles puisque jamais personne avant moi n' a songé à les posséder,2786.34,2790.9300000000003,4.5900000000001455
ça c' est vrai dit le petit prince,2791.9300000000003,2794.1600000000003,2.230000000000018
et qu' en fais tu,2794.8500000000004,2795.65,0.7999999999997272
je les gère,2796.813449,2797.75,0.9365509999997812
je les compte et je les recompte dit le businessman,2798.02,2801.11,3.0900000000001455
c' est difficile mais je suis un homme sérieux,2801.6800000000003,2804.3100000000004,2.630000000000109
le petit prince n' était pas satisfait encore,2805.38,2807.8100000000004,2.430000000000291
moi si je possède un foulard je puis le mettre autour de mon cou et l' emporter,2808.76,2813.09,4.329999999999927
moi si je possède une fleur je puis cueillir ma fleur et l' emporter,2813.77,2817.7000000000003,3.930000000000291
mais tu ne peux pas cueillir les étoiles,2818.33,2820.09,1.7600000000002183
non mais je puis les placer en banque,2821.25,2823.42,2.1700000000000728
qu' est ce que ça veut dire,2824.540422,2825.53,0.989578000000165
ça veut dire que j' écris sur un petit papier le nombre de mes étoiles et puis j' enferme à clef ce papier là dans un tiroir et c' est tout ça suffit,2826.6400000000003,2836.92,10.279999999999745
c' est amusant pensa le petit prince,2838.2438150000003,2840.52,2.276184999999714
c' est assez poétique mais ce n' est pas très sérieux,2840.92,2844.08,3.1599999999998545
le petit prince avait sur les choses sérieuses des idées très différentes des idées des grandes personnes,2844.99,2851.0600000000004,6.0700000000006185
moi dit il encore je possède une fleur que j' arrose tous les jours,2852.21,2856.77,4.559999999999945
je possède trois volcans que je ramone toutes les semaines car je ramone aussi celui qui est éteint,2857.21,2863.51,6.300000000000182
on ne sait jamais,2863.94,2864.75,0.8099999999999454
c' est utile à mes volcans et c' est utile à ma fleur que je les possède,2865.3700000000003,2869.01,3.6399999999998727
mais tu n' es pas utile à les étoiles,2869.9700000000003,2871.84,1.8699999999998909
le businessman ouvrit la bouche mais ne trouva rien à répondre,2873.09,2876.51,3.4200000000000728
et le petit prince s' en fut,2876.8,2878.2200000000003,1.4200000000000728
les grandes personnes sont décidément tout à fait extraordinaires,2879.59,2883.24,3.649999999999636
se disait il simplement en lui même durant le voyage,2883.78,2887.6800000000003,3.900000000000091
la cinquième planète était très curieuse,2890.8900000000003,2893.73,2.8399999999996908
c' était la plus petite de toutes,2894.15,2896.23,2.0799999999999272
il y avait là juste assez de place pour loger un réverbère et un allumeur de réverbères,2896.96,2902.6600000000003,5.700000000000273
le petit prince ne parvenait pas à s' expliquer à quoi pouvaient servir quelque part dans le ciel sur une planète sans maison ni population un réverbère et un allumeur de réverbères,2903.55,2916.2200000000003,12.670000000000073
cependant il se dit en lui même peut être bien que cet homme est absurde,2917.24,2922.1000000000004,4.860000000000582
cependant il est moins absurde que le roi que le vaniteux que le businessman et que le buveur,2922.6200000000003,2928.57,5.949999999999818
à le moins son travail a t il un sens,2929.15,2931.21,2.0599999999999454
quand il allume son réverbère c' est comme s' il faisait naître une étoile de plus ou une fleur,2931.9500000000003,2937.4100000000003,5.460000000000036
quand il éteint son réverbère ça endort la fleur ou l' étoile,2938.3,2941.9700000000003,3.6700000000000728
c' est une occupation très jolie,2942.86,2944.61,1.75
c' est véritablement utile puisque c' est joli,2944.9100000000003,2947.6000000000004,2.6900000000000546
lorsqu il aborda la planète il salua respectueusement l' allumeur,2948.9700000000003,2953.02,4.049999999999727
bonjour,2953.69,2954.23,0.5399999999999636
pourquoi viens tu d' éteindre ton réverbère,2954.6000000000004,2956.55,1.949999999999818
c' est la consigne répondit l' allumeur,2957.55,2960.7000000000003,3.150000000000091
bonjour,2961.4700000000003,2962.42,0.9499999999998181
qu' est ce que la consigne,2963.28,2964.48,1.199999999999818
c' est d' éteindre mon réverbère,2965.36,2967.04,1.6799999999998363
bonsoir,2967.6200000000003,2968.69,1.069999999999709
et il le ralluma,2969.57,2970.48,0.9099999999998545
mais pourquoi viens tu de le rallumer,2971.4300000000003,2973.17,1.7399999999997817
c' est la consigne répondit l' allumeur,2973.77,2976.46,2.6900000000000546
je ne comprends pas dit le petit prince,2977.4,2979.9,2.5
il n' y a rien à comprendre dit l' allumeur,2980.4700000000003,2983.1800000000003,2.7100000000000364
la consigne c' est la consigne,2983.57,2985.25,1.6799999999998363
bonjour,2985.65,2986.44,0.7899999999999636
et il éteignit son réverbère,2987.34,2988.99,1.6499999999996362
puis il s' épongea le front avec un mouchoir à carreaux rouges,2990.07,2993.51,3.4400000000000546
je fais là un métier terrible,2994.4300000000003,2996.02,1.5899999999996908
c' était raisonnable autrefois,2996.33,2997.73,1.400000000000091
j' éteignais le matin et j' allumais le soir,2998.21,3000.44,2.230000000000018
j' avais le reste de le jour pour me reposer et le reste de la nuit pour dormir,3001.04,3005.33,4.289999999999964
et depuis cette époque la consigne a changé,3006.7000000000003,3009.29,2.5899999999996908
la consigne n' a pas changé dit l' allumeur,3010.1400000000003,3012.65,2.5099999999997635
c' est bien là le drame,3013.04,3014.28,1.2400000000002365
la planète d' année en année a tourné de plus en plus vite et la consigne n' a pas changé,3014.8500000000004,3019.83,4.979999999999563
alors dit le petit prince,3020.78,3022.6800000000003,1.900000000000091
alors maintenant qu' elle fait un tour par minute,3023.51,3025.8100000000004,2.300000000000182
je n' ai plus une seconde de repos,3026.0600000000004,3028.07,2.0099999999997635
j' allume et j' éteins une fois par minute,3028.6600000000003,3031.1600000000003,2.5
ça c' est drôle,3031.1600000000003,3033.34,2.1799999999998363
les jours chez toi durent une minute,3033.48,3035.51,2.0300000000002
ce n' est pas drôle de le tout dit l' allumeur,3036.4,3038.7000000000003,2.300000000000182
ça fait déjà un mois que nous parlons ensemble,3039.02,3041.27,2.25
un mois,3042.03,3042.67,0.6399999999998727
oui,3043.3700000000003,3043.69,0.31999999999970896
trente minutes trente jours,3044.0,3045.6400000000003,1.6400000000003274
bonsoir,3045.9300000000003,3046.6600000000003,0.7300000000000182
et il ralluma son réverbère,3047.4500000000003,3049.07,1.6199999999998909
le petit prince le regarda et il aima cet allumeur qui était tellement fidèle à la consigne,3050.1400000000003,3055.84,5.699999999999818
il se souvint des couchers de soleil que lui même allait autrefois chercher en tirant sa chaise,3056.55,3061.5600000000004,5.010000000000218
il voulut aider son ami,3062.21,3063.63,1.4200000000000728
tu sais je connais un moyen de te reposer quand tu voudras,3064.51,3067.6600000000003,3.150000000000091
je veux toujours dit l' allumeur,3068.55,3070.63,2.0799999999999272
car on peut être à la fois fidèle et paresseux,3071.4500000000003,3074.3500000000004,2.900000000000091
le petit prince poursuivit,3075.32,3076.79,1.4699999999998
ta planète est tellement petite que tu en fais le tour en trois enjambées,3077.79,3081.28,3.4900000000002365
tu n' as qu' à marcher assez lentement pour rester toujours à le soleil quand tu voudras te reposer tu marcheras,3081.73,3087.38,5.650000000000091
et le jour durera aussi longtemps que tu voudras,3088.04,3090.62,2.5799999999999272
ça ne m' avance pas à grand chose dit l' allumeur,3091.9,3094.67,2.769999999999982
ce que j' aime dans la vie c' est dormir,3095.2000000000003,3097.2700000000004,2.0700000000001637
ce n' est pas de chance dit le petit prince,3098.36,3100.99,2.6299999999996544
ce n' est pas de chance dit l' allumeur,3101.69,3103.9100000000003,2.2200000000002547
bonjour,3104.25,3104.9500000000003,0.7000000000002728
et il éteignit son réverbère,3105.8,3107.3,1.5
celui là se dit le petit prince tandis qu' il poursuivait plus loin son voyage celui là serait méprisé par tous les autres par le roi par le vaniteux par le buveur par le businessman,3108.32,3121.0,12.679999999999836
cependant c' est le seul qui ne me paraisse pas ridicule,3121.73,3124.98,3.25
c' est peut être parce qu' il s' occupe d' autre chose que de soi même,3125.8100000000004,3129.4300000000003,3.619999999999891
il eut un soupir de regret et se dit encore,3130.73,3133.46,2.730000000000018
celui là est le seul dont j' eusse pu faire mon ami mais sa planète est vraiment trop petite,3134.2000000000003,3139.3,5.099999999999909
il n' y a pas de place pour deux,3139.6600000000003,3141.03,1.3699999999998909
ce que le petit prince n' osait pas s' avouer c' est qu' il regrettait cette planète bénie à cause surtout des mille quatre cent quarante couchers de soleil par vingt quatre heures,3142.2000000000003,3152.59,10.389999999999873
La sixième planète était une planète dix fois plus vaste,3155.7200000000003,3159.75,4.029999999999745
Elle était habitée par un vieux monsieur qui écrivait d' énormes livres,3160.31,3164.65,4.3400000000001455
Tiens voilà un explorateur,3165.6200000000003,3167.58,1.9599999999995816
s' écria t il quand il aperçut le petit prince,3168.08,3170.9,2.8200000000001637
Le petit prince s' assit sur la table et souffla un peu,3171.81,3175.1000000000004,3.2900000000004184
Il avait déjà tant voyagé,3175.63,3177.57,1.9400000000000546
D' où viens tu,3178.33,3179.1600000000003,0.830000000000382
lui dit le vieux monsieur,3179.4500000000003,3180.61,1.1599999999998545
Quel est ce gros livre dit le petit prince,3181.6000000000004,3184.1000000000004,2.5
Que faites vous ici,3184.4500000000003,3185.56,1.1099999999996726
Je suis géographe dit le vieux monsieur,3186.57,3189.3700000000003,2.800000000000182
Qu' est ce qu' un géographe,3190.1800000000003,3191.32,1.1399999999998727
C' est un savant qui connaît où se trouvent les mers les fleuves les villes les montagnes et les déserts,3192.013058,3198.81,6.7969419999999445
Ça c' est bien intéressant dit le petit prince,3199.7200000000003,3202.4,2.6799999999998363
Ça c' est enfin un véritable métier,3202.86,3205.2000000000003,2.3400000000001455
Et il jeta un coup d' oeil autour de lui sur la planète de le géographe,3205.99,3209.4300000000003,3.4400000000005093
Il n' avait jamais vu encore une planète aussi majestueuse,3210.06,3214.46,4.400000000000091
Elle est bien belle votre planète,3215.38,3216.9100000000003,1.5300000000002
Est ce qu' il y a des océans,3217.27,3218.52,1.25
Je ne puis pas le savoir dit le géographe,3219.25,3222.27,3.019999999999982
Ah,3223.05,3223.3900000000003,0.3400000000001455
Le petit prince était déçu,3223.92,3225.4,1.4800000000000182
Et des montagnes,3226.143821,3227.07,0.9261790000000474
Je ne puis pas le savoir dit le géographe,3227.86,3230.7000000000003,2.8400000000001455
Et des villes et des fleuves et des déserts,3231.59,3233.96,2.369999999999891
Je ne puis pas le savoir non plus dit le géographe,3234.6800000000003,3237.78,3.099999999999909
Mais vous êtes géographe,3238.51,3239.73,1.2199999999998
C' est exact dit le géographe,3240.6000000000004,3242.88,2.2799999999997453
mais je ne suis pas explorateur,3243.24,3245.11,1.8700000000003456
Je manque absolument d' explorateurs,3245.53,3247.78,2.25
Ce n' est pas le géographe qui va faire le compte des villes des fleuves des montagnes des mers des océans et des déserts,3248.4100000000003,3255.77,7.359999999999673
Le géographe est trop important pour flâner,3256.44,3258.74,2.299999999999727
Il ne quitte pas son bureau Mais il y reçoit les explorateurs,3259.11,3262.78,3.6700000000000728
Il les interroge et il prend en note leurs souvenirs,3263.4500000000003,3266.59,3.1399999999998727
Et si les souvenirs de l' un d' entre eux lui paraissent intéressants le géographe fait faire une enquête sur la moralité de l' explorateur,3267.28,3275.1000000000004,7.820000000000164
Pourquoi ça,3276.19,3276.889373,0.6993729999999232
Parce qu' un explorateur qui mentirait entraînerait des catastrophes dans les livres de géographie,3277.923812,3283.44,5.5161880000000565
Et aussi un explorateur qui boirait trop,3283.99,3286.08,2.0900000000001455
Pourquoi ça fit le petit prince,3286.9500000000003,3289.67,2.7199999999998
Parce que les ivrognes voient double Alors le géographe noterait deux montagnes là où il n' y en a qu' une seule,3290.28,3297.04,6.7599999999997635
Je connais quelqu un dit le petit prince qui serait mauvais explorateur,3298.38,3302.88,4.5
C' est possible Donc quand la moralité de l' explorateur paraît bonne on fait une enquête sur sa découverte,3303.9700000000003,3311.48,7.5099999999997635
On va voir,3312.36,3313.08,0.7199999999997999
Non C' est trop compliqué,3313.79,3315.56,1.7699999999999818
Mais on exige de l' explorateur qu' il fournisse des preuves,3316.02,3319.24,3.2199999999998
S' il s' agit par exemple de la découverte d' une grosse montagne on exige qu' il en rapporte de grosses pierres,3319.86,3326.58,6.7199999999998
Le géographe soudain s' émut,3327.5,3329.77,2.269999999999982
Mais toi tu viens de loin,3330.6800000000003,3332.04,1.3599999999996726
Tu es explorateur,3332.46,3333.63,1.1700000000000728
Tu vas me décrire ta planète,3334.03,3335.49,1.4599999999995816
Et le géographe ayant ouvert son registre tailla son crayon,3336.74,3340.9,4.160000000000309
On note d' abord à le crayon les récits des explorateurs,3341.61,3344.6200000000003,3.0100000000002183
On attend pour noter à l' encre que l' explorateur ait fourni des preuves,3345.2200000000003,3349.73,4.5099999999997635
Alors interrogea le géographe,3350.8500000000004,3353.3900000000003,2.5399999999999636
Oh chez moi dit le petit prince,3354.3500000000004,3356.65,2.299999999999727
ce n' est pas très intéressant,3356.9700000000003,3358.33,1.3599999999996726
c' est tout petit,3358.4300000000003,3359.2000000000003,0.7699999999999818
J' ai trois volcans Deux volcans en activité et un volcan éteint,3359.6600000000003,3363.6800000000003,4.019999999999982
Mais on ne sait jamais,3364.09,3365.09,1.0
On ne sait jamais dit le géographe,3365.82,3368.27,2.449999999999818
J' ai aussi une fleur,3369.09,3370.53,1.4400000000000546
Nous ne notons pas les fleurs dit le géographe,3371.29,3374.51,3.2200000000002547
Pourquoi ça,3375.33,3376.02,0.6900000000000546
c' est le plus joli,3376.28,3377.24,0.9599999999995816
Parce que les fleurs sont éphémères,3378.2000000000003,3380.23,2.0299999999997453
Qu' est ce que signifie éphémère,3381.06,3382.8,1.7400000000002365
Les géographies dit le géographe sont les livres les plus sérieux de tous les livres,3383.82,3389.81,5.989999999999782
Elles ne se démodent jamais,3390.42,3392.1400000000003,1.7200000000002547
Il est très rare qu' une montagne change de place,3392.63,3395.4500000000003,2.8200000000001637
Il est très rare qu' un océan se vide de son eau,3396.0548240000003,3398.8,2.7451759999999013
Nous écrivons des choses éternelles,3399.54,3402.0,2.4600000000000364
Mais les volcans éteints peuvent se réveiller interrompit le petit prince,3402.8900000000003,3406.86,3.9699999999998
Qu' est ce que signifie éphémère,3407.44,3409.5600000000004,2.1200000000003456
Que les volcans soient éteints ou soient éveillés ça revient à le même pour nous autres dit le géographe,3410.3900000000003,3416.3100000000004,5.920000000000073
Ce qui compte pour nous c' est la montagne,3417.1000000000004,3419.63,2.5299999999997453
Elle ne change pas,3420.11,3421.04,0.9299999999998363
Mais qu' est ce que signifie éphémère répéta le petit prince qui de sa vie n' avait renoncé à une question une fois qu' il l' avait posée,3421.99,3430.94,8.950000000000273
Ça signifie qui est menacé de disparition prochaine,3432.03,3435.58,3.549999999999727
Ma fleur est menacée de disparition prochaine,3436.42,3438.82,2.400000000000091
Bien sûr,3439.76,3440.55,0.7899999999999636
Ma fleur est éphémère,3441.3100000000004,3442.77,1.4599999999995816
se dit le petit prince,3443.07,3444.42,1.349999999999909
et elle n' a que quatre épines pour se défendre contre le monde,3445.0079020000003,3447.96,2.9520979999997508
Et je l' ai laissée toute seule chez moi,3448.6600000000003,3450.6400000000003,1.9800000000000182
Ce fut là son premier mouvement de regret Mais il reprit courage,3451.9,3456.44,4.539999999999964
Que me conseillez vous d' aller visiter demanda t il,3457.12,3460.2200000000003,3.100000000000364
La planète Terre lui répondit le géographe,3461.02,3464.08,3.0599999999999454
Elle a une bonne réputation,3464.76,3466.17,1.4099999999998545
Et le petit prince s' en fut songeant à sa fleur,3467.29,3470.28,2.9900000000002365
La septième planète fut donc la Terre,3473.9100000000003,3476.58,2.669999999999618
La Terre n' est pas une planète quelconque,3477.28,3479.4300000000003,2.150000000000091
On y compte cent onze rois en n' oubliant pas bien sûr les rois nègres,3479.84,3484.67,4.829999999999927
sept mille géographes,3485.21,3486.67,1.4600000000000364
neuf cent mille businessmen,3486.9100000000003,3488.6000000000004,1.6900000000000546
sept millions et demi d' ivrognes,3489.13,3490.9500000000003,1.8200000000001637
trois cent onze millions de vaniteux,3491.4,3493.57,2.1700000000000728
c' est à dire environ deux milliards de grandes personnes,3493.86,3497.24,3.3799999999996544
Pour vous donner une idée des dimensions de la Terre je vous dirai qu' avant l' invention de l' électricité on y devait entretenir sur l' ensemble des six continents une véritable armée de quatre cent soixante deux mille cinq cent onze allumeurs de réverbères,3498.32,3515.21,16.889999999999873
Vu d' un peu loin ça faisait un effet splendide,3516.4100000000003,3519.8500000000004,3.4400000000000546
Les mouvements de cette armée étaient réglés comme ceux d' un ballet d' opéra,3520.5,3524.33,3.8299999999999272
D' abord venait le tour des allumeurs de réverbères de Nouvelle Zélande et d' Australie,3524.98,3529.4500000000003,4.470000000000255
Puis ceux ci ayant allumé leurs lampions s' en allaient dormir,3530.1600000000003,3533.96,3.799999999999727
Alors entraient à leur tour dans la danse les allumeurs de réverbères de Chine et de Sibérie,3534.8100000000004,3540.34,5.529999999999745
Puis eux aussi s' escamotaient dans les coulisses,3540.9100000000003,3543.54,2.6299999999996544
Alors venait le tour des allumeurs de réverbères de Russie et des Indes,3544.42,3548.3900000000003,3.9700000000002547
Puis de ceux d' Afrique et d' Europe,3548.88,3550.79,1.9099999999998545
Puis de ceux d' Amérique de le Sud,3551.3900000000003,3553.08,1.6899999999995998
Puis de ceux d' Amérique de le Nord,3553.6400000000003,3555.3500000000004,1.7100000000000364
Et jamais ils ne se trompaient dans leur ordre d' entrée en scène,3555.9700000000003,3559.2200000000003,3.25
C' était grandiose,3559.77,3561.57,1.800000000000182
Seuls l' allumeur de l' unique réverbère de le pôle Nord et son confrère de l' unique réverbère de le pôle Sud menaient des vies d' oisiveté et de nonchalance,3562.7200000000003,3572.6800000000003,9.960000000000036
ils travaillaient deux fois par an,3573.1800000000003,3574.9300000000003,1.75
Quand on veut faire de l' esprit il arrive que l' on mente un peu,3578.4300000000003,3581.86,3.4299999999998363
Je n' ai pas été très honnête en vous parlant des allumeurs de réverbères,3582.54,3586.19,3.650000000000091
Je risque de donner une fausse idée de notre planète à ceux qui ne la connaissent pas,3586.87,3591.25,4.380000000000109
Les hommes occupent très peu de place sur la Terre,3592.2000000000003,3594.8100000000004,2.6100000000001273
Si les deux milliards d' habitants qui peuplent la Terre se tenaient debout et un peu serrés comme pour un meeting ils logeraient aisément sur une place publique de vingt milles de long sur vingt milles de large,3595.49,3608.0,12.510000000000218
On pourrait entasser l' humanité sur le moindre petit îlot de le Pacifique,3608.84,3613.47,4.629999999999654
Les grandes personnes bien sûr ne vous croiront pas,3614.51,3617.1,2.5899999999996908
Elles s' imaginent tenir beaucoup de place,3617.54,3619.86,2.3200000000001637
Elles se voient importantes comme des baobabs,3620.26,3622.64,2.3799999999996544
Vous leur conseillerez donc de faire le calcul,3623.51,3625.86,2.349999999999909
Elles adorent les chiffres ça leur plaira,3626.33,3628.57,2.2400000000002365
Mais ne perdez pas votre temps à ce pensum,3629.47,3631.62,2.150000000000091
C' est inutile,3632.07,3632.96,0.8899999999998727
Vous avez confiance en moi,3633.3,3634.36,1.0599999999999454
Le petit prince une fois sur Terre fut donc bien surpris de ne voir personne,3635.59,3640.4,4.809999999999945
Il avait déjà peur de s' être trompé de planète quand un anneau couleur de lune remua dans le sable,3641.4,3647.43,6.029999999999745
Bonne nuit fit le petit prince à tout hasard,3648.78,3651.55,2.769999999999982
Bonne nuit fit le serpent,3652.47,3654.75,2.2800000000002
Sur quelle planète suis je tombé demanda le petit prince,3655.96,3659.32,3.3600000000001273
Sur la Terre en Afrique répondit le serpent,3660.02,3663.67,3.650000000000091
Ah Il n' y a donc personne sur la Terre,3664.66,3667.3,2.6400000000003274
Ici c' est le désert,3668.44,3670.3,1.8600000000001273
Il n' y a personne dans les déserts,3671.14,3673.32,2.180000000000291
La Terre est grande dit le serpent,3673.94,3677.05,3.1100000000001273
Le petit prince s' assit sur une pierre et leva les yeux vers le ciel,3678.02,3681.91,3.8899999999998727
Je me demande dit il si les étoiles sont éclairées afin que chacun puisse un jour retrouver la sienne,3682.92,3689.35,6.429999999999836
Regarde ma planète,3690.08,3691.18,1.099999999999909
Elle est juste à le dessus de nous,3691.51,3693.01,1.5
Mais comme elle est loin,3693.6,3694.82,1.2200000000002547
Elle est belle dit le serpent,3696.09,3698.11,2.019999999999982
Que viens tu faire ici,3698.66,3699.99,1.3299999999999272
J' ai des difficultés avec une fleur dit le petit prince,3701.32,3704.77,3.449999999999818
Ah fit le serpent,3705.45,3707.07,1.6200000000003456
Et ils se turent,3708.07,3708.93,0.8599999999996726
Où sont les hommes reprit enfin le petit prince,3710.26,3713.22,2.9599999999995816
On est un peu seul dans le désert,3713.61,3715.31,1.699999999999818
On est seul aussi chez les hommes dit le serpent,3716.3,3719.43,3.1299999999996544
Le petit prince le regarda longtemps,3720.48,3722.51,2.0300000000002
Tu es une drôle de bête lui dit il enfin mince comme un doigt,3723.72,3727.81,4.0900000000001455
Mais je suis plus puissant que le doigt d' un roi dit le serpent,3728.93,3732.96,4.0300000000002
Le petit prince eut un sourire,3733.81,3735.52,1.7100000000000364
Tu n' es pas bien puissant,3736.2,3737.36,1.1600000000003092
tu n' as même pas de pattes,3737.73,3739.01,1.2800000000002
tu ne peux même pas voyager,3739.36,3740.75,1.3899999999998727
Je puis t' emporter plus loin qu' un navire dit le serpent,3741.98,3745.85,3.869999999999891
Il s' enroula autour de la cheville de le petit prince comme un bracelet d' or,3746.94,3751.35,4.4099999999998545
Celui que je touche je le rends à la terre dont il est sorti,3752.31,3756.04,3.730000000000018
dit il encore,3756.44,3757.22,0.7799999999997453
Mais tu es pur et tu viens d' une étoile,3757.95,3760.23,2.2800000000002
Le petit prince ne répondit rien,3761.39,3763.13,1.7400000000002365
Tu me fais pitié toi si faible sur cette Terre de granit,3764.03,3768.6,4.569999999999709
Je puis t' aider un jour si tu regrettes trop ta planète,3769.23,3772.56,3.3299999999999272
Je puis,3773.45,3774.27,0.8200000000001637
Oh J' ai très bien compris fit le petit prince,3775.16,3777.77,2.6100000000001273
mais pourquoi parles tu toujours par énigmes,3778.21,3780.46,2.25
Je les résous toutes dit le serpent,3781.46,3784.314994,2.854993999999806
Et ils se turent,3785.21,3786.06,0.849999999999909
Le petit prince traversa le désert et ne rencontra qu' une fleur Une fleur à trois pétales une fleur de rien de le tout,3789.53,3798.22,8.6899999999996
Bonjour dit le petit prince,3799.24,3801.23,1.9900000000002365
Bonjour dit la fleur,3801.8,3803.47,1.669999999999618
Où sont les hommes demanda poliment le petit prince,3804.52,3807.67,3.150000000000091
La fleur un jour avait vu passer une caravane,3808.39,3811.55,3.1600000000003092
Les hommes Il en existe je crois six ou sept,3812.23,3815.14,2.9099999999998545
Je les ai aperçus il y a des années,3815.5,3817.18,1.6799999999998363
Mais on ne sait jamais où les trouver,3817.67,3819.45,1.7799999999997453
Le vent les promène,3820.02,3821.12,1.099999999999909
Ils manquent de racines,3821.5,3822.42,0.9200000000000728
ça les gêne beaucoup,3822.42,3823.27,0.849999999999909
Adieu fit le petit prince,3824.58,3826.46,1.8800000000001091
Adieu dit la fleur,3827.03,3828.77,1.7399999999997817
Le petit prince fit l' ascension d' une haute montagne,3832.38,3835.49,3.1099999999996726
Les seules montagnes qu' il eût jamais connues étaient les trois volcans qui lui arrivaient à le genou Et il se servait de le volcan éteint comme d' un tabouret,3836.09,3844.37,8.279999999999745
D' une montagne haute comme celle ci se dit il donc j' apercevrai d' un coup toute la planète et tous les hommes,3845.432931,3852.58,7.147069000000101
Mais il n' aperçut rien que des aiguilles de roc bien aiguisées,3853.75,3857.45,3.699999999999818
Bonjour dit il à tout hasard,3858.6,3860.76,2.1600000000003092
Bonjour Bonjour Bonjour répondit l' écho,3861.79,3865.89,4.099999999999909
Qui êtes vous dit le petit prince,3867.06,3869.34,2.2800000000002
Qui êtes vous qui êtes vous qui êtes vous répondit l' écho,3870.03,3874.21,4.179999999999836
Soyez mes amis,3875.52,3876.55,1.0300000000002
je suis seul dit il,3876.66,3878.52,1.8600000000001273
Je suis seul Je suis seul Je suis seul répondit l' écho,3879.6,3884.39,4.789999999999964
Quelle drôle de planète pensa t il alors,3885.4,3888.15,2.75
Elle est toute sèche et toute pointue et toute salée Et les hommes manquent d' imagination,3888.77,3894.02,5.25
Ils répètent ce qu' on leur dit,3894.49,3895.76,1.2700000000004366
Chez moi j' avais une fleur,3896.41,3897.75,1.3400000000001455
elle parlait toujours la première,3898.14,3899.79,1.650000000000091
Mais il arriva que le petit prince ayant longtemps marché à travers les sables les rocs et les neiges découvrit enfin une route Et les routes vont toutes chez les hommes,3902.91,3914.55,11.640000000000327
Bonjour dit il,3915.6,3917.06,1.4600000000000364
C' était un jardin fleuri de roses,3917.57,3919.9,2.3299999999999272
Bonjour dirent les roses,3920.83,3922.9,2.0700000000001637
Le petit prince les regarda,3923.67,3925.43,1.7599999999997635
Elles ressemblaient toutes à sa fleur,3926.02,3928.2,2.1799999999998363
Qui êtes vous leur demanda t il stupéfait,3929.2,3932.38,3.180000000000291
Nous sommes des roses dirent les roses,3933.11,3935.89,2.7799999999997453
Ah fit le petit prince,3936.83,3938.86,2.0300000000002
Et il se sentit très malheureux,3939.6,3941.66,2.0599999999999454
Sa fleur lui avait raconté qu' elle était seule de son espèce dans l' univers Et voici qu' il en était cinq mille toutes semblables dans un seul jardin,3942.34,3952.0,9.659999999999854
Elle serait bien vexée se dit il si elle voyait ça,3953.17,3956.78,3.6100000000001273
elle tousserait énormément et ferait semblant de mourir pour échapper à le ridicule Et je serais bien obligé de faire semblant de la soigner car sinon pour m' humilier moi aussi elle se laisserait vraiment mourir,3957.39,3970.58,13.190000000000055
Puis il se dit encore Je me croyais riche d' une fleur unique et je ne possède qu' une rose ordinaire,3971.49,3978.17,6.680000000000291
Ça et mes trois volcans qui m' arrivent à le genou,3978.84,3981.25,2.4099999999998545
et dont l' un peut être est éteint pour toujours,3981.49,3983.94,2.450000000000273
ça ne fait pas de moi un bien grand prince Et couché dans l' herbe il pleura,3984.4,3989.62,5.2199999999998
C' est alors qu' apparut le renard,3993.11,3995.27,2.1599999999998545
Bonjour dit le renard,3996.35,3998.52,2.1700000000000728
Bonjour répondit poliment le petit prince qui se retourna mais ne vit rien,3999.2,4004.07,4.870000000000346
Je suis là dit la voix sous le pommier,4005.2,4008.53,3.330000000000382
Qui es tu dit le petit prince,4009.32,4011.4,2.0799999999999272
Tu es bien joli,4011.75,4012.64,0.8899999999998727
Je suis un renard dit le renard,4013.67,4016.26,2.5900000000001455
Viens jouer avec moi lui proposa le petit prince,4017.1,4020.07,2.9700000000002547
Je suis tellement triste,4020.43,4021.93,1.5
Je ne puis pas jouer avec toi dit le renard,4022.99,4025.67,2.680000000000291
Je ne suis pas apprivoisé,4026.09,4027.48,1.3899999999998727
Ah pardon fit le petit prince,4028.69,4031.15,2.4600000000000364
Mais après réflexion il ajouta Qu' est ce que signifie apprivoiser,4031.78,4036.7,4.919999999999618
Tu n' es pas d' ici dit le renard,4037.84,4039.89,2.049999999999727
que cherches tu,4040.27,4041.1,0.8299999999999272
Je cherche les hommes dit le petit prince,4042.01,4044.64,2.6299999999996544
Qu' est ce que signifie apprivoiser,4045.24,4047.21,1.9700000000002547
Les hommes dit le renard ils ont des fusils et ils chassent,4048.38,4052.2,3.819999999999709
C' est bien gênant,4052.52,4053.53,1.0100000000002183
Ils élèvent aussi des poules,4054.14,4055.48,1.3400000000001455
C' est leur seul intérêt,4055.84,4056.87,1.0299999999997453
Tu cherches des poules,4057.53,4058.48,0.9499999999998181
Non dit le petit prince,4059.53,4061.18,1.6499999999996362
Je cherche des amis,4061.51,4062.59,1.0799999999999272
Qu' est ce que signifie apprivoiser,4063.12,4065.0,1.8800000000001091
C' est une chose trop oubliée dit le renard,4065.94,4068.64,2.699999999999818
Ça signifie créer des liens,4069.04,4070.92,1.8800000000001091
Créer des liens,4071.71,4072.59,0.8800000000001091
